
dlga_start:blocked_agent|Похоже, этот человек занят. Нужно идти дальше.
dlga_alfredthegreat6:alfredthegreat7|Не стоит недооценивать врага, Утред. Мы используем эту возможность для заключения мира.
dlga_alfredthegreat7:alfredthegreat81|Это хорошая возможность избежать дальнейшего кровопролития с обеих сторон.
dlga_alfredthegreat7:alfredthegreat82|Вы можете уничтожить нас, но на следующий год датчане вернутся с еще большим войском.
dlga_alfredthegreat7:alfredthegreat83|(Промолчать)
dlga_alfredthegreat81:alfredthegreat9|Я рад, что мы договорились. У датчан много людей в Ноттингеме, а стены его высоки. Даже, если мы и сможем победить в битве, я не уверен, что оно того стоит. Кроме того, нас здесь могут застичь зимние морозы, а мы далеко от дома. Как бы им не было тяжело голодать внутри, нам будет еще тяжелее голодать снаружи.
dlga_alfredthegreat82:alfredthegreat9|Вы воин, а не лидер. Когда от вас зависят жизни других нужно тщательно взвешивать свои решения. Не все стоит решать кровопролитием. У датчан много людей в Ноттингеме, а стены его высоки. Даже, если мы и сможем победить в битве, я не уверен, что оно того стоит. Кроме того, нас здесь могут застичь зимние морозы, а мы далеко от дома. Как бы им не было тяжело голодать внутри, нам будет еще тяжелее голодать снаружи.
dlga_alfredthegreat83:alfredthegreat9|У датчан много людей в Ноттингеме, а стены его высоки. Даже, если мы и сможем победить в битве, я не уверен, что оно того стоит. Кроме того, нас здесь могут застичь зимние морозы, а мы далеко от дома. Как бы им не было тяжело голодать внутри, нам будет еще тяжелее голодать снаружи.
dlga_alfredthegreat9:close_window|Что ж, возвращайтесь к своему Ярлу, Бьерну Рагнарссону, и передайте, что мы готовы к переговорам об их капитуляции из Ноттингема и последующем мире. Я дам своим людям указание не нападать на вас.
dlga_ragnarssons_1:ragnarssons_2_1|Меня послал Ярл Бьерн Рагнарссон.
dlga_ragnarssons_1:ragnarssons_2_2|Я не могу говорить об этом.
dlga_ragnarssons_2_1:ragnarssons_3|{s2}^^Это приятно слышать. Бьерн 'Железнобокий' -- легенда, которого Один, возможно, любит больше всех из сыновей Рагнара. Теперь к вашим новостям. Что случилось?
dlga_ragnarssons_2_2:ragnarssons_3|{s2}^^Ясно. Теперь о ваших новостях. Что случилось?
dlga_ragnarssons_3:ragnarssons_3_1|Подкрепления, что должно было прибыть из Дании, не будет, уничтожено за измену.
dlga_ragnarssons_3:ragnarssons_3_2|Ярл Бьерн хочет вести переговоры о капитуляции саксам.
dlga_ragnarssons_3:ragnarssons_3_3|Мы уничтожили фуражиров саксов!
dlga_ragnarssons_3:ragnarssons_3_4|Я не могу говорить об этом.
dlga_ragnarssons_3_1:ragnarssons_4|{s2}^^Но это же ужасно! Наши командиры говорят нам, что подкрепление в пути и мы сможем легко уничтожить саксов. Во имя Тора! Это все меняет!
dlga_ragnarssons_3_2:ragnarssons_4|Я в это не верю! Бьерн никогда бы не продал нас саксам. Вы лжете!
dlga_ragnarssons_3_3:ragnarssons_4|Что ж, отличные новости! Надеюсь, эта осада им дорого обойдется.
dlga_ragnarssons_3_4:ragnarssons_4|Ясно. Мне непонятна эта секретность. Новости всегда помогают поднять боевой дух, но догадываюсь, что вы получили на этот счет свои приказы, так что настаивать не буду.
dlga_ragnarssons_4:ragnarssons_5|{s2}
dlga_ragnarssons_5:ragnarssons_6|Хватит разговоров! Ульф, возвращайся к стене и забери своих людей с собой. Мы с братьями хотим остаться с новоприбывшими наедине.
dlga_ragnarssons_6:ragnarssons_7|Приветствую, посланник! Я -- Хальфдан, а это мои братья -- Ивар и Убба. Мы весьма обрадовались, узнав, что посланник прошел сквозь линии мерсийцев. Какие новости вы принесли нам?
dlga_ragnarssons_7:ragnarssons_8|Ваш брат, Бьерн, послал меня сообщить, что подкрепления из Дании не будет, потому что Свен 'Бычья Шея' предал вас и повернул своих людей против остальных. Бьерн 'Железнобокий' хочет устроить встречу с правителями Уэсскса и Мерсии, и обсудить сдачу Ноттингема в обмен на то, что датчанам позволят вернуться на север. Этот кинжал, что принадлежал Рагнару, подтвердит, что меня прислал ваш брат, и что я говорю правду.
dlga_ragnarssons_8:ragnarssons_9|Проклятый Бьерн! Он, конечно, заслужил свою славу, но сейчас творит не пойми что. Саксы и англы -- слабаки. Дай мне волю, я бы атаковал их лагеря и обратил бы их в бегство как мышей, которыми они и являются.
dlga_ragnarssons_9:ragnarssons_10|Не говори ерунды, Убба. У нас один воин против пяти у саксов. Биться за стенами при таком раскладе -- идиотизм.^^Ты, посланник, слушай меня. Я -- Ивар Рагнарссон. Люди зовут меня Ивар 'Бескостный'. Если Свен 'Бычья Шея' и впрямь предатель и уничтожил наши подкрепления, как ты утверждаешь, я открою на него охоту и принесу в жертву богам, такой поступок заслуживает казни 'Кровавый орел'. Но, если ты солгал, такая судьба ждет ТЕБЯ.
dlga_ragnarssons_10:ragnarssons_11|Прости за моих братьев, посланник. Сидение здесь взаперти сказалось на всех нас.
dlga_ragnarssons_11:ragnarssons_12_1|Не беспокойтесь, Ярл Хальфдан. Я понимаю, ситуация непростая.
dlga_ragnarssons_11:ragnarssons_12_2|Убба прав. Вам нужно выйти и перебить этих грязных саксов.
dlga_ragnarssons_11:ragnarssons_12_3|Ивар прав. Будет самоубийством выходить отсюда.
dlga_ragnarssons_11:ragnarssons_12_4|Я лишь посланник. И слова Ивара мне не по нраву. Ему лучше следить за своим языком.
dlga_ragnarssons_12_1:ragnarssons_14_1|{s2}
dlga_ragnarssons_14_1:ragnarssons_14_2|Тьфу. Еще один трус пытается завоевать наши симпатии. В любом случае, делай что хочешь, Хальфдан.
dlga_ragnarssons_14_2:ragnarssons_13|Я вижу, вы хорошо воспитаны, посланник. Хорошо, пора дать ответ Бьерну. Передай ему, что мы согласны, и прибудем на встречу с саксами, которую он устраивает. Мы примем любые условия, чтобы убраться из этой, забытой Богами, дыры.
dlga_ragnarssons_12_2:ragnarssons_13_1|{s2}
dlga_ragnarssons_13_1:ragnarssons_13_2|А вы мне нравитесь, посланник! Говорите прямо и открыто. Мы оба -- простые люди.
dlga_ragnarssons_13_2:ragnarssons_13|Ну, мои братья могут иметь иные взгляды, но вот то, что вам нужно будет передать Бьерну. Скажете ему, что мы согласны, и прибудем на встречу с саксами, которую он устраивает. Мы примем любые условия, чтобы убраться из этой, забытой Богами, дыры.
dlga_ragnarssons_12_3:ragnarssons_15_1|{s2}^^Это очевидно, посланник, но я рад, что кто-то еще видит все так же ясно, как и я.
dlga_ragnarssons_15_1:ragnarssons_15_2|Будь осторожней со словами. На чьей ты стороне, посланник? Ивар не очень любезен даже со своими друзьями, а я убиваю всех, кто против меня.
dlga_ragnarssons_15_2:ragnarssons_13|Давайте все успокоимся! Посланник, мои братья могут иметь иные взгляды, но вот то, что нужно будет передать Бьерну. Скажи ему, что мы согласны, и прибудем на встречу с саксами, которую он устраивает. Мы примем любые условия, чтобы убраться из этой, забытой Богами, дыры.
dlga_ragnarssons_12_4:ragnarssons_16_1|{s2}
dlga_ragnarssons_16_1:ragnarssons_16_2|Ха! А ты храбр, посланник! Мало кто осмелиться так разговаривать с Иваром. Небольшой совет: отныне почаще оглядывайся. Ха-ха!
dlga_ragnarssons_16_2:ragnarssons_13|Хорошо, пора дать ответ Бьерну. Передай ему, что мы согласны, и прибудем на встречу с саксами, которую он устраивает. Мы примем любые условия, чтобы убраться из этой, забытой Богами, дыры.
dlga_ragnarssons_13:ragnarssons_14|Очень хорошо, я возвращаюсь к Бьерну. Удачи.
dlga_ragnarssons_13:ragnarssons_15|Хм... Как посланник, я ожидал{reg59?а:} какой-либо награды.
dlga_ragnarssons_14:close_window|И тебе удачи. Но боюсь, вернуться будет не так-то просто, как попасть сюда. Мерсийцы заметили тебя в прошлый раз и усилили свои патрули в лесах.
dlga_ragnarssons_15:close_window|Конечно! Возьми деньги за службу. И удачи. Но боюсь, вернуться будет не так-то просто, как попасть сюда. Мерсийцы заметили тебя в прошлый раз и усилили свои патрули в лесах.
dlga_lord_talk:kennemerjarl_muy_angry|{s11}, Доккинга спасена мною от Свена...
dlga_kennemerjarl_muy_angry:kennemerjarl_enemistad1|Какую поручение я вам дал? Разве вы не должны были убить Конунга? А что сделали вы, а? Пришли на помощь Докиннге, зная, что это меня огорчит. Вы разбили тех самых людей, что должны были поддержать мою кандидатуру после смерти Конунга. Вы предали меня, своего Ярла!^Клянусь, вы дорого заплатите за это!
dlga_lord_talk:kennemerjarl_doccingacano|Господин, Свен 'Бычья Шея' собирается напасть на Доккингу! Им нужны воины.
dlga_lord_talk:king_doccingacano|Свен 'Бычья Шея' собирается напасть на Доккингу! Им нужна помощь!
dlga_lord_talk:kennemerjarl_thiaderdm1|{s11}, я вернул{reg59?ась:ся} с задания, целью которой был Тиадерд.
dlga_lord_talk:kennemerjarl_juicio_1|{s11}, я отправил{reg59?ась:ся} в монастырь и сделал{reg59?а:} все правильно, от вашего имени.
dlga_lord_talk:kennemerjarl_recruit_back1|{s11}, у меня есть воины, которые были вам необходимы.
dlga_lord_talk:kennemerjarl_juicio_2|{s11}, я отправил{reg59?ась:ся} в монастырь и сделал{reg59?а:} все правильно, от вашего имени.
dlga_lord_talk:kinghorik_quest_revenge1|Я прибыл{reg59?а:} из Фризии. Мне нужно поговорить с вами об одной проблеме.
dlga_lord_talk:kinghorik_quest_thing1|Конунг Хорек, на нас напали на ферме Ульфа.
dlga_lord_talk:kinghorik_quest_atlieiriksson1|Конунг Хорек, мы встретились с Атли Эйрикссоном.
dlga_lord_talk:kinghorik_ulf_testigo1|Ульф Торирссон не будет свидетельствовать против меня на Ассамблее.
dlga_lord_talk:kinghorik_thething1|Я сделал{reg59?а:} все, что нужно. Думаю, пора отправляться на Ассамблею.
dlga_lord_talk:aethelredbodoletter_1|У меня важное письмо для вас.
dlga_lord_talk:halfdan_ad_1|Я недавно вернул{reg59?ась:ся} из Дуарнене, и получил{reg59?а:} ваше срочное сообщение.
dlga_lord_talk:halfdan_bt_1|Я готов{reg59?а:} присоединиться к войску и напасть на Уэссекс.
dlga_lord_talk:aelfred_ad_1|Я недавно вернул{reg59?ась:ся} из Дуарнене, и получил{reg59?а:} ваше срочное сообщение.
dlga_lord_talk:aelfred_bt_1|Я готов{reg59?а:} присоединиться к войску и напасть на Уэссекс.
dlga_lord_talk:aelfredbodoletter_1|У меня важное письмо для вас.
dlga_lord_talk:aelfredbodoletter_1_1|Да, я присоединил{reg59?ась:ся} к Уэссексу и вернул{reg59?ась:ся}, как вы и просили.
dlga_lord_talk:aethelred_wp_1|Я захватил крепость Тенби и удерживал в течении 20 дней, как и договаривались.
dlga_lord_talk:raethbarthbodoletter_1|У меня важное письмо для вас.
dlga_lord_talk:raethbarthbodoletter_1_1|Да, я присоединил{reg59?ась:ся} к Нортумбрии и вернул{reg59?ась:ся}, как вы и просили.
dlga_lord_talk:raethbarth_1|Ярл Ратбарт, у меня есть важные новости для вас.
dlga_lord_talk:raethbarthbjorn_1|Бьерн снова направил меня к вам.
dlga_lord_talk:raethbarth_wp_1|Я захватил крепость Тарифа и удерживал в течении 20 дней, как и договаривались.
dlga_lord_talk:jarlbjornnegtruce_1|Саксы согласны встретиться и заключить перемирие.
dlga_lord_talk:jarlbjornneg_1|Я поговорил{reg59?а:} с вашими братьями. Они готовы вести переговоры с Уэссексом.
dlga_lord_talk:jarlbjorn_1|Ярл Бьерн, я то, что осталось от подкрепления, посланного из Дании.
dlga_lord_talk:jarlbjornwf_1|Ярл Бьерн, мы нашли фуражиров Уэссекса и уничтожили их.
dlga_lord_talk:sigurd_quest_collect1|У меня есть более 200 воинов для вас.
dlga_lord_talk:sigurd_quest_revenge1|Я прибыл{reg59?а:} из Фризии. Мне нужно найти Свена 'Бычью Шею' и свою мать. Где они? 
dlga_lord_talk:sigurd_quest_revenge_horik0|Сигурд, пора поговорить. И только попробуйте не выслушать меня.
dlga_lord_talk:sigurd_quest_revenge_horik|Сигурд, пора поговорить. Я не простолюдин, сам Конунг Хорек оказывает мне поддержку.
dlga_sigurd_quest_revenge1:lord_pretalk|Меня не интересует кто ты {reg59?такая:такой} и каковы твои мотивы. Здесь, в Дании, ты -- никто. У тебя нет ни полномочий, ни поддержки. Скажу лишь раз: избавь меня от своего присутствия, крыса.
dlga_sigurd_quest_revenge_horik0:sigurd_quest_revenge2|{s2}^^Понятно. Я надеялся избежать этого, но я устал, а ваше присутствие оскорбляет мой взор. Я знаю ваше имя, {playername}. {s4} недавно прислал мне новости о вас. Вы '{reg59?та, кто убьет:тот, кто убьет} Конунга Рорека Хеммингссона, и с чьей помощью мы захватим Фризию'. Я был рад это слышать, но вчера {s4} огорчил меня, отправив новые известия. Вот, что гласит вчерашнее послание: '{playername} предатель, будьте осторожны. {reg59?Ей:Ему} нужен Свен 'Бычья Шея' и встреча с вами. {reg59?Она разрушила:Он разрушил} наши планы во Фризии, защитив Доккингу и перебив ваших Викингов. Убейте {reg59?ее:его} при встрече'. Вы, наверное, весьма храбры, раз пришли сюда.
dlga_sigurd_quest_revenge_horik:sigurd_quest_revenge2|{s2}^^А вы настойчивы! Я надеялся избежать этого, но вы назвали имя... никого иного, как Конунга Хорека.^^Конечно, я знаю ваше имя, {playername}. {s4} недавно прислал мне новости о вас. Вы '{reg59?та, кто убьет:тот, кто убьет} Конунга Рорека Хеммингссона и с чьей помощью мы захватим Фризию'. Я был рад это слышать, но вчера {s4} огорчил меня, отправив новые известия. Вот, что гласит вчерашнее послание: '{playername} предатель, будьте осторожны. {reg59?Ей:Ему} нужен Свен 'Бычья Шея' и встреча с вами. {reg59?Она разрушила:Он разрушил} наши планы во Фризии, защитив Доккингу и перебив ваших Викингов. Убейте {reg59?ее:его} при встрече'. Вы, наверное, весьма храбры, раз пришли сюда.
dlga_sigurd_quest_revenge2:sigurd_quest_revenge31|Мои проблемы не связаны с вами. Я лишь хочу найти Свена 'Бычью Шею' и свою мать.
dlga_sigurd_quest_revenge2:sigurd_quest_revenge32|Мне неведомы планы Ярлов, я лишь защищал{reg59?а:} Доккингу. Я лоял{reg59?ьна:ен} к вашим делам.
dlga_sigurd_quest_revenge31:sigurd_quest_revenge4|Как вы можете быть так глупы? Свен 'Бычья Шея' не кто-нибудь, а моя правая рука, человек, которому я доверил место на носу собственного корабля! Нам не о чем говорить. Убирайтесь, пока мое обещание о мирном разговоре с вами держит мой меч в ножнах!
dlga_sigurd_quest_revenge32:sigurd_quest_revenge322|Ваша верность запоздала. Вы просто крыса, что сорвала мои планы во Фризии. {s4} обещал мне 600 бойцов для похода на Англию. А теперь у меня нет ничего.
dlga_sigurd_quest_revenge322:sigurd_quest_revenge31|Извините, но я лишь хочу знать, где Свен 'Бычья Шея'.
dlga_sigurd_quest_revenge322:sigurd_quest_revenge33|Я наберу для вас 600 воинов.
dlga_sigurd_quest_revenge33:lord_pretalk|{s4}^^Надеюсь, вы не дразните меня, как мальчишку, и это не Локи говорит вашими устами. Откровенно говоря, я не верю, что у вас получится нанять 600 человек, но, если наймете хотя бы 200 -- возвращайтесь, и мы поговорим. Тогда, быть может, у вас и появиться возможность поговорить со Свеном.
dlga_sigurd_quest_collect1:sigurd_quest_collect1|{s2}^^Один из моих Хэрсиров позаботится о ваших людях. Точнее, теперь уже о моих людях. Я и впрямь не ожидал, что кто-то вроде вас сделает это, но вы здесь. Вижу, вы готовы на все, чтобы найти Свена 'Бычья Шею' и свою мать.
dlga_sigurd_quest_collect1:sigurd_quest_collect2|Да. Свен атаковал судно, на котором я плыл, и похитил мою мать. Он ошибся человеком из-за какого-то предмета, который был при ней. Свен заплатит за это, а я спасу свою мать.
dlga_sigurd_quest_collect2:sigurd_quest_revenge5|Твоя мать -- это женщина, которую коснулись Боги? Да, Свен привел ее ко мне по моей просьбе, и при ней было перехваченное письмо из-за границы. Я говорил с ней, это так... Она рассказала о человеке по имени Бодо, который дал ей это письмо на корабле под названием 'Вотан Рик'. Тебе знакомо это имя?
dlga_sigurd_quest_revenge4:sigurd_quest_revenge41|{s10}
dlga_sigurd_quest_revenge41:sigurd_quest_revenge5|{s4}
dlga_sigurd_quest_revenge5:sigurd_quest_revenge51|Нет, я не знаю, кто он. А долж{reg59?на:ен}?
dlga_sigurd_quest_revenge5:sigurd_quest_revenge52|Да, он тоже путешествовал на 'Вотан Рике'.
dlga_sigurd_quest_revenge51:sigurd_quest_revenge6|Ложь! Зачем вы лжете мне? Вы говорите, что путешествовали с матерью на каком-то корабле, и она говорит, что встретила Бодо на этом корабле. Этот человек, Бодо, крайне важен для меня, но Свен допустил ошибку, оставив его в своем убежище. Теперь Бодо пропал, так как кто-то его спас. И я догадываюсь, кто это был! Бодо настолько важен, что я с радостью обменяю его на Свена 'Бычью Шею' и вашу мать, которая, кстати, жива лишь потому, что приглянулась Свену.
dlga_sigurd_quest_revenge52:sigurd_quest_revenge6|Я знаю, ваша мать мне все рассказала. Этот человек, Бодо, крайне важен для меня, но Свен допустил ошибку, оставив его в своем убежище. Теперь Бодо пропал, так как кто-то его спас. И я догадываюсь, кто это был! Бодо настолько важен, что я с радостью обменяю его на Свена 'Бычью Шею' и вашу мать, которая, кстати, жива лишь потому, что приглянулась Свену.
dlga_sigurd_quest_revenge6:sigurd_quest_revenge61|Скажите где Свен 'Бычья Шея' и моя мать, и Бодо ваш.
dlga_sigurd_quest_revenge6:sigurd_quest_revenge62|Я не знаю где Бодо.
dlga_sigurd_quest_revenge61:sigurd_quest_revenge71|Тогда договорились. Я подозреваю, что Бодо с вами, поэтому пришлю двоих людей забрать его. Ваши люди не должны вмешиваться, у меня несколько сотен воинов, готовых атаковать вас по моему приказу. Если мои люди заберут Бодо без сопротивления, то проблем не будет. Я надеюсь, все пройдет гладко, ведь сражение не принесет пользы никому из нас.
dlga_sigurd_quest_revenge71:sigurd_quest_revenge8|{s4}^^Вон там, возле крепости Скуфа есть ферма одного верного мне человека. Отправляйся туда. Свен с твоей матерью также прибудут туда. Но помни, что тут действуют датские законы, и если ты причинишь какой-либо вред Свену, тебе придется заплатить...
dlga_sigurd_quest_revenge62:sigurd_quest_revenge72|Я слишком много прожил, чтобы вот так просто не распознать и проглотить твою ложь. Бодо многое для меня значит, и я знаю, что ты курсе, где он. Чего я не знаю, так это того, прячешь ты его среди своих людей или где-то еще. Поэтому предлагаю сделку:
dlga_sigurd_quest_revenge72:sigurd_quest_revenge82|{s4}^^Вон там, возле крепости Скуфа, есть ферма одного верного мне человека. Отправляйся туда. Свен с твоей матерью также прибудут туда. Если Бодо будет там -- мои люди обменяют Свена и твою мать на него. Если же его не будет -- твою мать убьют у тебя на глазах, а я отошлю Свена в такое место, где ты никогда его не найдешь.
dlga_sigurd_quest_revenge8:close_window|Пусть ваши люди следуют за мной. Я попрощаюсь с Бодо и передам его им.
dlga_sigurd_quest_revenge82:sigurd_quest_revenge82_1|Я направляюсь на ферму возле крепости Скуфа. Прощайте.
dlga_sigurd_quest_revenge82_1:close_window|Думаю, нам больше не о чем говорить.
dlga_lord_talk:sigurd_story1|Мне бы хотелось узнать о вас больше.
dlga_sigurd_story1:lord_pretalk|Я -- Сигурд 'Змееглазый', сын Рагнара Лодброка и Аслауг. Лорд Шеллана, Сконе и других земель. Чтобы узнать больше, спросите у других людей, так-как слава измеряется тем, что о вас говорят другие.
dlga_lord_talk:kennemerjarl_story1|Мне бы хотелось узнать о вас больше.
dlga_kennemerjarl_story1:lord_pretalk|Мне особо и нечего рассказывать. Я сын Харальда младшего, и племянник Конунга Хорека. Мой отец вместе с дядей и Готриком завоевали эти земли.^Можно подумать, что мой дядя Хорек служит Лотару, Королю Франкии, но на самом деле мой дядя делает то, что сам захочет. Единственное, чего мы не можем -- атаковать земли франков. Но меня это мало волнует и иногда я организую экспедиции с целью грабежа или взимания платы с франков.^^Да что я все о себе, есть более насущные проблемы, такие как восстания некоторых фризов. Мой дядя рано или поздно убьет их всех, но пока он еще слишком слаб.
dlga_lord_talk:kennemerjarl_1|{s11}, Тонкрик из деревни Доккинга сказал мне, что вы могли бы мне помочь.
dlga_king_doccingacano:lord_pretalk|Я послал туда людей несколько недель назад. Постараюсь в ближайшее время отправить еще, но мне нужно выиграть время. Если вы поможете Доккинги, я буду благодарен.
dlga_kennemerjarl_doccingacano:lord_pretalk|Это ни моя и ни ваша проблема. Это проблема Конунга.
dlga_kennemerjarl_1:kennemerjarl_2|Тонкрик -- хороший человек, а вы -- хороший друг. Что вам нужно?
dlga_kennemerjarl_1:kennemerjarl_2.1|Тонкрик -- хороший человек. Один из немногих фризов, что заслужил мое уважение. Если вы приехали от его имени, то я вас выслушаю!
dlga_kennemerjarl_2:kennemerjarl_3|Слышали о 'Вотан Рике'? Я был на этом корабле со своей матерью, но мы подверглись нападению Свена 'Бычьей Шеи'.
dlga_kennemerjarl_3:kennemerjarl_4|Свен совершает кровавые налеты на торговые суда возле наших берегов. Он ждет от нас платы в виде дани каждую весну, но с этого года больше ничего от нас не получит! Не волнуйтесь, я собираю войска для охоты на него. Но сейчас мне нужно еще кое-что сделать...
dlga_kennemerjarl_4:kennemerjarl_51|Я хочу присоединиться к охоте на Свена. Я должен отомстить за смерть своей матери.
dlga_kennemerjarl_4:kennemerjarl_52|{s10}
dlga_kennemerjarl_52:kennemerjarl_6|{s2}
dlga_kennemerjarl_51:kennemerjarl_6|{s1}^^Я в этом не уверен... Сколько воинов и кораблей у вас есть в данный момент?
dlga_kennemerjarl_6:kennemerjarl_71|Мои руки –- мои воины, моя храбрость –- мои корабли. Вместе мы убьем Свена.
dlga_kennemerjarl_6:kennemerjarl_72|По правде говоря, я потерял{reg59?а:} все, кроме храбрости, дабы осуществить свою месть. 
dlga_kennemerjarl_6:kennemerjarl_73|Я просто {reg59?одинокая женщина:одинокий воин}, господин, но я готов{reg59?а:} принести клятву вечной верности вам.
dlga_kennemerjarl_71:kennemerjarl_8|Да-да, я вижу... Но, послушайте, я очень занят. Почему бы вам не прийти ко мне позже? Через лет десять, например?
dlga_kennemerjarl_72:kennemerjarl_8|Я понимаю ваше желание отомстить, но не могу вам помочь... Мне нужны люди и корабли готовые к битве, а не голодранцы, дети-сироты в трауре и отчаянии.
dlga_kennemerjarl_73:kennemerjarl_8|Ваша преданность меня не интересует. Скажу вам, что... Похоже, вы {reg59?порядочная девушка:хороший человек}. Почему бы вам не спросить Тонкрика из Доккинги, возможно, он сможет пристроить вас, {reg59?найдет вам там мужика, станете домохозяйкой:подыщет работенку -- обрабатывать землю, копать рвы}. И может тогда вы начнете новую жизнь?
dlga_kennemerjarl_8:kennemerjarl_91|{s10}
dlga_kennemerjarl_8:kennemerjarl_92|Я думал{reg59?а:}, вы поймете, что для меня это дело чести.
dlga_kennemerjarl_91:kennemerjarl_92|{s2}
dlga_kennemerjarl_92:kennemerjarl_93|Для вас так важна честь? Ладно, хорошо. Я дам вам место среди тех, кто будет сражаться против Свена, если вы докажите свою значимость.
dlga_kennemerjarl_93:kennemerjarl_94|{s1}^^Есть одна проблема, которую мне нужно решить. Недалеко отсюда находится христианский монастырь, Один их побери, что отправили ходатайство о земельном и имущественном споре.^Честно говоря, меня очень мало заботят их проблемы, но Конунг хочет как-то решить вопрос с христианскими священниками, чтобы избежать фризских восстаний.
dlga_kennemerjarl_94:kennemerjarl_95|Во всяком случае, мои люди заняты, занимаясь важными делами, так что вам придется отправиться в монастырь и решить проблему от моего имени. Ваше решение должно наилучшим образом соответствовать моим интересам.^Самое главное -- утихомирить монахов. Я не хочу, чтобы они подняли народ против законного датского правителя.
dlga_kennemerjarl_95:kennemerjarl_10|Спасибо вам, господин. Я вас не подведу.
dlga_kennemerjarl_95:kennemerjarl_10.1|А за это полагается награда?
dlga_kennemerjarl_95:kennemerjarl_10.2|Я мигом с этим справлюсь. Прощайте.
dlga_kennemerjarl_10:lord_pretalk|Вы все еще здесь? Вы должны выполнять мое поручение! Выполните его, и ваша встреча со Свеном произойдет гораздо быстрее. Теперь ступайте!  
dlga_kennemerjarl_juicio_1:kennemerjarl_juicio_3|Да, я знаю. Монастырь прислал гонца с известием. Монахи довольны решением их вопроса и обещают говорить обо мне людям только все самое хорошее. Возьмите эту награду в благодарность!
dlga_kennemerjarl_juicio_2:kennemerjarl_juicio_4|Да, я знаю. Монастырь прислал гонца с известием. Монахи очень недовольны решением их вопроса и винят в этом меня. Они говорят, что все будут знать, что я несправедлив! Будь ты проклят!
dlga_kennemerjarl_juicio_3:kennemerjarl_juicio_5|Хорошо, а как насчет нашей сделки? Могу ли я присоединиться к поискам Свена?
dlga_kennemerjarl_juicio_4:kennemerjarl_juicio_41|Никто не сможет подумать, что вы несправедливы, когда справедливость восторжествовала.
dlga_kennemerjarl_juicio_41:kennemerjarl_juicio_42|Ого! {reg59?Леди:Господин} всезнайка. Справедливость -- это конечно хорошо, но этот мир не признает справедливости. Эта земля была не важна, а вот хорошие отношения с монастырем -- да! Не расстраивайте меня снова.
dlga_kennemerjarl_juicio_42:kennemerjarl_juicio_5|Хорошо, а как насчет нашей сделки? Могу ли я присоединиться к поискам Свена?
dlga_kennemerjarl_juicio_5:kennemerjarl_juicio_6_old|Э-э, не сейчас. Теперь я хочу, чтобы вы сделали еще кое-что, чтобы доказать свою значимость, на этот раз в качестве воина. Существует один фризский мятежник по имени Тиадерд, он вызывает у меня много головной боли, и у меня нет времени разбираться с ним.^ Я дам вам разрешение нанимать людей на моей земле. Кроме того, я пошлю письмо Конунгу, чтобы он также позволил вам набирать людей во Фризии.
dlga_kennemerjarl_juicio_6_old:kennemerjarl_juicio_6_final|Вот что я хочу, чтобы вы сделали. Возьмите это серебро и наберите 15 человек. Можно дешевых деревенских бездельников или беженцев, живущих в монастыре. После, вернитесь сюда, и я скажу вам как найти Тиадерда.
dlga_kennemerjarl_juicio_6_final:lord_pretalk|--Он чешет нос.--^^Что ж, удачи. Теперь у вас есть чем заняться.
dlga_kennemerjarl_recruit_back1:kennemerjarl_juicio_6_new|Ну, вы еще не доказали свою значимость. Как я уже говорил, Существует один фризский мятежник по имени Тиадерд, который является для меня головной болью. У меня нет сейчас времени разбираться с ним. Вы должны сделать это для меня!^^Ах да, вот немного монет, найдете себе снаряжение получше. Я не могу позволить, чтобы люди думали, что на меня работают оборванцы.
dlga_kennemerjarl_juicio_6_new:kennemerjarl_juicio_61|Мне нравится звук монет.
dlga_kennemerjarl_juicio_6_new:kennemerjarl_juicio_61.1|Мне не нравится ваше предложение.
dlga_kennemerjarl_juicio_61:kennemerjarl_juicio_7|Сказать по правде, меня не волнует, нравится вам это или нет. Вы предложили свои услуги, а я предложил вам работу.^Сделайте это для меня, и день вашей расправы со Свеном станет немного ближе. Возьмите эти деньги и ступайте в Дорестад. Там вы найдете человека, который вам все расскажет. Его зовут Регинхард, я слышал, что он прячется в таверне, среди счастливых вдов и местных пьяниц.^Он не будет говорить с моими людьми, но, посторонний человек, вроде вас, сможет узнать, где скрывается мятежник и убить его. Тиадерд должен умереть.
dlga_kennemerjarl_juicio_7:kennemerjarl_juicio_71|Будет сделано. Прощайте.
dlga_kennemerjarl_juicio_7:kennemerjarl_juicio_71.1|Мне не нравится эта затея, но я продолжу выполнять свою часть сделки. Прощайте. 
dlga_kennemerjarl_juicio_71:kennemerjarl_juicio_71_fin|Вы еще здесь? Вы должны выполнять поручение! Ступайте!
dlga_kennemerjarl_juicio_71_fin:lord_pretalk|--Он чешет нос.--
dlga_kennemerjarl_thiaderdm1:kennemerjarl_thiaderdm2|Я очень счастлив. Новости о смерти Тиадерда быстро до нас дошли.^Должен сказать, что сомневался в ваших способностях, но вы оказались умнее, чем я думал. Кроме того, вы доказали свою преданность, и что вам можно доверять. Возьмите эти деньги в качестве компенсации за ваши старания. Мне жаль, что вы так же не убили и Регинхарда, но так уж и быть, пусть он остается в вашем отряде, вам ведь нужны пресмыкающиеся. Тем не менее, я не хочу видеть его, так что держите эту крысу от меня подальше, когда бываете здесь.
